index,influence,race,age,gender,file_path
3270,0.000627409724984318,0,-1,-1,crop_part1\26_1_0_20170104022111485.jpg.chip.jpg
557,2.481069803237915,0,-1,-1,crop_part1\15_0_0_20170110232331351.jpg.chip.jpg
2609,-5.405548095703125,4,-1,-1,crop_part1\22_0_4_20170103234043547.jpg.chip.jpg
8079,-1.3899726867675781,1,-1,-1,crop_part1\65_0_1_20170111181750510.jpg.chip.jpg
998,-6.425455570220947,0,-1,-1,crop_part1\18_0_0_20170110232058918.jpg.chip.jpg
250,3.1795941595191834e-06,0,-1,-1,crop_part1\12_1_0_20170103200944175.jpg.chip.jpg
619,-0.8334096670150757,0,-1,-1,crop_part1\15_1_0_20170109214328421.jpg.chip.jpg
2636,-0.007140981033444405,2,-1,-1,crop_part1\22_1_2_20170104015815276.jpg.chip.jpg
7665,-0.004219938535243273,2,-1,-1,crop_part1\5_1_2_20161219200132701.jpg.chip.jpg
7131,5.564864158630371,0,-1,-1,crop_part1\55_0_0_20170109011808484.jpg.chip.jpg
6252,-7.448736667633057,3,-1,-1,crop_part1\49_0_3_20170104212655423.jpg.chip.jpg
8103,1.0660748481750488,0,-1,-1,crop_part1\65_1_0_20170110131714147.jpg.chip.jpg
2783,0.6707346439361572,4,-1,-1,crop_part1\23_1_4_20161223214747066.jpg.chip.jpg
8788,-3.1170930014923215e-06,0,-1,-1,crop_part1\77_1_0_20170110125310561.jpg.chip.jpg
1924,-1.633506326470524e-05,0,-1,-1,crop_part1\1_1_0_20170109191010113.jpg.chip.jpg
6755,-0.0005511833587661386,0,-1,-1,crop_part1\52_0_0_20170104204156747.jpg.chip.jpg
1061,-0.07112225145101547,0,-1,-1,crop_part1\18_1_0_20170109213103958.jpg.chip.jpg
4826,7.278409004211426,0,-1,-1,crop_part1\35_0_0_20170105163921171.jpg.chip.jpg
4671,-8.142871856689453,4,-1,-1,crop_part1\32_1_4_20170105164210618.jpg.chip.jpg
3058,-0.000519289227668196,0,-1,-1,crop_part1\25_1_0_20170109213201198.jpg.chip.jpg
1240,-0.0005811573937535286,0,-1,-1,crop_part1\1_0_0_20161219192208688.jpg.chip.jpg
5344,0.10959082841873169,3,-1,-1,crop_part1\39_1_3_20170104223518221.jpg.chip.jpg
644,-0.00020486058201640844,3,-1,-1,crop_part1\15_1_3_20170104221722328.jpg.chip.jpg
5776,-0.5307382345199585,0,-1,-1,crop_part1\41_1_0_20170109140858702.jpg.chip.jpg
8925,-0.0004504675162024796,0,-1,-1,crop_part1\7_1_0_20170109205404516.jpg.chip.jpg
5402,-4.413122177124023,1,-1,-1,crop_part1\3_0_1_20170110213455106.jpg.chip.jpg
6545,-3.4726171493530273,3,-1,-1,crop_part1\4_1_3_20161220221856138.jpg.chip.jpg
6425,-0.0006848011980764568,0,-1,-1,crop_part1\4_1_0_20161219153720476.jpg.chip.jpg
4447,-0.0012218483025208116,0,-1,-1,crop_part1\31_0_0_20170105165008674.jpg.chip.jpg
7725,2.568620038800873e-05,0,-1,-1,crop_part1\60_0_0_20170111202420384.jpg.chip.jpg
4160,4.988114596926607e-05,2,-1,-1,crop_part1\2_1_2_20161219155546973.jpg.chip.jpg
1502,-6.819189366069622e-06,2,-1,-1,crop_part1\1_0_2_20161219194800523.jpg.chip.jpg
4515,0.0010235800873488188,3,-1,-1,crop_part1\31_1_3_20170104234925395.jpg.chip.jpg
1428,0.24198031425476074,2,-1,-1,crop_part1\1_0_2_20161219155413397.jpg.chip.jpg
4459,-0.9810565114021301,3,-1,-1,crop_part1\31_0_3_20170104204851228.jpg.chip.jpg
1573,-1.713245001155883e-05,2,-1,-1,crop_part1\1_0_2_20161219204736996.jpg.chip.jpg
1661,-1.4938111305236816,3,-1,-1,crop_part1\1_0_3_20161219224544080.jpg.chip.jpg
6195,-0.1463402509689331,0,-1,-1,crop_part1\48_1_0_20170105000634011.jpg.chip.jpg
4401,0.05886443331837654,2,-1,-1,crop_part1\30_1_2_20170105162719051.jpg.chip.jpg
2037,0.034975625574588776,2,-1,-1,crop_part1\1_1_2_20161219153256492.jpg.chip.jpg
8140,-0.0002996461698785424,0,-1,-1,crop_part1\65_1_0_20170110182826116.jpg.chip.jpg
5204,8.067808812484145e-05,2,-1,-1,crop_part1\38_1_2_20170108224407554.jpg.chip.jpg
4384,-0.193735271692276,0,-1,-1,crop_part1\30_1_0_20170109001620649.jpg.chip.jpg
5858,-2.9202375411987305,1,-1,-1,crop_part1\42_1_1_20170104210422988.jpg.chip.jpg
1761,-7.24617862701416,3,-1,-1,crop_part1\1_0_3_20161220220036937.jpg.chip.jpg
5941,0.05380356311798096,0,-1,-1,crop_part1\44_1_0_20170109013358609.jpg.chip.jpg
2624,0.00010410689719719812,0,-1,-1,crop_part1\22_1_0_20170109213059848.jpg.chip.jpg
3986,-0.00041622668504714966,2,-1,-1,crop_part1\2_0_2_20161219203126700.jpg.chip.jpg
2447,0.003993878606706858,0,-1,-1,crop_part1\21_0_0_20170110232137372.jpg.chip.jpg
3290,-1.0191577672958374,0,-1,-1,crop_part1\26_1_0_20170110173815028.jpg.chip.jpg
3357,-0.00012497103307396173,3,-1,-1,crop_part1\26_1_3_20170104222955855.jpg.chip.jpg
7452,0.029155751690268517,0,-1,-1,crop_part1\58_1_0_20170110151504170.jpg.chip.jpg
7345,-2.3299835447687656e-05,0,-1,-1,crop_part1\57_1_0_20170110120803050.jpg.chip.jpg
2973,-0.0030692729633301497,4,-1,-1,crop_part1\24_1_4_20170103224531167.jpg.chip.jpg
7883,0.14305633306503296,0,-1,-1,crop_part1\62_0_0_20170104170229321.jpg.chip.jpg
272,0.0005402886308729649,0,-1,-1,crop_part1\12_1_0_20170109203700059.jpg.chip.jpg
6888,-0.5564603805541992,0,-1,-1,crop_part1\53_0_0_20170104200632968.jpg.chip.jpg
4354,-0.00015204475494101644,3,-1,-1,crop_part1\30_0_3_20170105164853052.jpg.chip.jpg
1347,-0.0015344021376222372,0,-1,-1,crop_part1\1_0_0_20170110213206043.jpg.chip.jpg
6208,0.0002768307749647647,0,-1,-1,crop_part1\48_1_0_20170110152853674.jpg.chip.jpg
1710,-0.16760431230068207,3,-1,-1,crop_part1\1_0_3_20161219225900970.jpg.chip.jpg
5187,0.0018692798912525177,0,-1,-1,crop_part1\38_1_0_20170104201618841.jpg.chip.jpg
5363,-4.022953033447266,0,-1,-1,crop_part1\3_0_0_20161219161157166.jpg.chip.jpg
9324,0.0015728336293250322,0,-1,-1,crop_part1\8_0_0_20170110220610016.jpg.chip.jpg
8225,5.829739093780518,3,-1,-1,crop_part1\67_0_3_20170105181005916.jpg.chip.jpg
3724,1.4770517736906186e-05,0,-1,-1,crop_part1\29_0_0_20170104235501676.jpg.chip.jpg
1268,-4.966007232666016,0,-1,-1,crop_part1\1_0_0_20161219222101551.jpg.chip.jpg
9640,-6.013888196321204e-07,0,-1,-1,crop_part1\9_0_0_20170110220150362.jpg.chip.jpg
5652,0.0010623284615576267,0,-1,-1,crop_part1\40_0_0_20170104183456150.jpg.chip.jpg
7485,2.3762022465234622e-06,0,-1,-1,crop_part1\59_0_0_20170111195403793.jpg.chip.jpg
6406,0.2065892219543457,3,-1,-1,crop_part1\4_0_3_20161220145757599.jpg.chip.jpg
3758,0.0021649557165801525,0,-1,-1,crop_part1\29_1_0_20170103163726008.jpg.chip.jpg
7306,0.0023783384822309017,0,-1,-1,crop_part1\57_0_0_20170104185225142.jpg.chip.jpg
7134,0.001002747449092567,0,-1,-1,crop_part1\55_0_0_20170111195247744.jpg.chip.jpg
8133,-3.7915353345852054e-07,0,-1,-1,crop_part1\65_1_0_20170110160643954.jpg.chip.jpg
5653,0.5533261895179749,0,-1,-1,crop_part1\40_0_0_20170104184142437.jpg.chip.jpg
2212,-9.556916236877441,3,-1,-1,crop_part1\1_1_3_20161220143202710.jpg.chip.jpg
7323,0.00023409933783113956,0,-1,-1,crop_part1\57_0_0_20170111171747481.jpg.chip.jpg
7330,3.723578453063965,1,-1,-1,crop_part1\57_0_1_20170111203322229.jpg.chip.jpg
5119,-5.84227991104126,1,-1,-1,crop_part1\37_1_1_20170105172932885.jpg.chip.jpg
5462,1.3917624950408936,0,-1,-1,crop_part1\3_1_0_20161219230026848.jpg.chip.jpg
7774,-0.0006862019654363394,0,-1,-1,crop_part1\60_1_0_20170110141239841.jpg.chip.jpg
8766,4.491100753512001e-06,0,-1,-1,crop_part1\76_1_0_20170110180413588.jpg.chip.jpg
497,4.166296548646642e-06,0,-1,-1,crop_part1\14_1_0_20170109214349442.jpg.chip.jpg
90,4.00756607632502e-06,0,-1,-1,crop_part1\10_1_0_20170109202346880.jpg.chip.jpg
2205,3.0749804973602295,3,-1,-1,crop_part1\1_1_3_20161219230719040.jpg.chip.jpg
3533,-2.4635419845581055,3,-1,-1,crop_part1\27_1_3_20170104231620409.jpg.chip.jpg
5874,1.702886720522656e-06,0,-1,-1,crop_part1\43_0_0_20170104183504030.jpg.chip.jpg
1753,-1.883952260017395,3,-1,-1,crop_part1\1_0_3_20161220144949223.jpg.chip.jpg
8956,15.310214042663574,4,-1,-1,crop_part1\7_1_4_20161221193133117.jpg.chip.jpg
137,0.006005707662552595,3,-1,-1,crop_part1\10_1_3_20170109203848078.jpg.chip.jpg
2908,0.03309479355812073,3,-1,-1,crop_part1\24_1_3_20161220221541210.jpg.chip.jpg
6405,-5.603626251220703,3,-1,-1,crop_part1\4_0_3_20161220145148791.jpg.chip.jpg
8399,-2.349206940088777e-10,0,-1,-1,crop_part1\6_1_0_20170109201852729.jpg.chip.jpg
4010,2.2624519147029787e-08,2,-1,-1,crop_part1\2_0_2_20161219222236983.jpg.chip.jpg
8985,0.0005911827320232987,0,-1,-1,crop_part1\80_0_0_20170111211457352.jpg.chip.jpg
3786,-2.4753551483154297,0,-1,-1,crop_part1\29_1_0_20170104170615233.jpg.chip.jpg
265,1.5618437828379683e-05,0,-1,-1,crop_part1\12_1_0_20170109203310061.jpg.chip.jpg
8333,0.0011764209484681487,0,-1,-1,crop_part1\69_1_0_20170110141818223.jpg.chip.jpg
5347,-0.008373933844268322,3,-1,-1,crop_part1\39_1_3_20170104234551137.jpg.chip.jpg
8378,0.012465735897421837,0,-1,-1,crop_part1\6_1_0_20170104005551551.jpg.chip.jpg
6617,0.006410772912204266,0,-1,-1,crop_part1\50_0_0_20170111195423102.jpg.chip.jpg
7165,-6.006696701049805,1,-1,-1,crop_part1\55_1_1_20170109220622318.jpg.chip.jpg
1490,1.883039116859436,2,-1,-1,crop_part1\1_0_2_20161219190110523.jpg.chip.jpg
8681,0.0012004813179373741,0,-1,-1,crop_part1\75_0_0_20170111205248257.jpg.chip.jpg
2767,-0.12535935640335083,3,-1,-1,crop_part1\23_1_3_20170104222321688.jpg.chip.jpg
9543,-0.0014469921588897705,0,-1,-1,crop_part1\90_0_0_20170111222149759.jpg.chip.jpg
3469,0.6425563097000122,4,-1,-1,crop_part1\27_0_4_20170103235026964.jpg.chip.jpg
5593,-1.6791251255199313e-05,2,-1,-1,crop_part1\3_1_2_20161219205457437.jpg.chip.jpg
9447,0.0005155852995812893,0,-1,-1,crop_part1\8_1_0_20170109205031725.jpg.chip.jpg
2728,10.632139205932617,0,-1,-1,crop_part1\23_1_0_20170103163123528.jpg.chip.jpg
2334,-3.471212863922119,4,-1,-1,crop_part1\1_1_4_20170109194502921.jpg.chip.jpg
6460,1.6449244022369385,0,-1,-1,crop_part1\4_1_0_20170109193119036.jpg.chip.jpg
9219,-1.5575917959213257,2,-1,-1,crop_part1\85_1_2_20170110183501116.jpg.chip.jpg
8301,-1.9242879716330208e-05,0,-1,-1,crop_part1\68_1_0_20170110175311202.jpg.chip.jpg
7854,0.1799415796995163,0,-1,-1,crop_part1\61_0_0_20170111202300415.jpg.chip.jpg
5134,12.164371490478516,0,-1,-1,crop_part1\38_0_0_20170103183142330.jpg.chip.jpg
3272,1.395375370979309,0,-1,-1,crop_part1\26_1_0_20170104165749289.jpg.chip.jpg
5360,-1.6060657501220703,4,-1,-1,crop_part1\39_1_4_20170109002712574.jpg.chip.jpg
7592,-9.866496839094907e-05,0,-1,-1,crop_part1\5_1_0_20170104202352685.jpg.chip.jpg
4176,-1.6057405471801758,2,-1,-1,crop_part1\2_1_2_20161219162736198.jpg.chip.jpg
7144,2.9088895320892334,2,-1,-1,crop_part1\55_0_2_20170104023125269.jpg.chip.jpg
2052,0.0012222742661833763,2,-1,-1,crop_part1\1_1_2_20161219155909061.jpg.chip.jpg
4644,2.9964473247528076,3,-1,-1,crop_part1\32_1_3_20170104231906826.jpg.chip.jpg
855,-1.5880653858184814,2,-1,-1,crop_part1\16_1_2_20170109214153823.jpg.chip.jpg
1327,-9.283679537475109e-05,0,-1,-1,crop_part1\1_0_0_20170110212758683.jpg.chip.jpg
4291,-11.674382209777832,4,-1,-1,crop_part1\2_1_4_20161221201717930.jpg.chip.jpg
2017,-3.788771629333496,1,-1,-1,crop_part1\1_1_1_20170109194611993.jpg.chip.jpg
9487,-0.01266559399664402,3,-1,-1,crop_part1\8_1_3_20161220222527146.jpg.chip.jpg
7648,0.010542763397097588,2,-1,-1,crop_part1\5_1_2_20161219160439406.jpg.chip.jpg
6263,-9.589203834533691,4,-1,-1,crop_part1\49_0_4_20170104210601356.jpg.chip.jpg
6423,-0.22809505462646484,4,-1,-1,crop_part1\4_0_4_20161221202233593.jpg.chip.jpg
1785,10.092069625854492,3,-1,-1,crop_part1\1_0_3_20161220222711441.jpg.chip.jpg
5796,0.3290442228317261,0,-1,-1,crop_part1\42_0_0_20170104204810195.jpg.chip.jpg
8954,-0.8365401029586792,4,-1,-1,crop_part1\7_1_4_20161221193047189.jpg.chip.jpg
2920,0.15539854764938354,3,-1,-1,crop_part1\24_1_3_20170104222402975.jpg.chip.jpg
3087,-7.399845344480127e-05,2,-1,-1,crop_part1\25_1_2_20170104022723237.jpg.chip.jpg
2057,3.4655688068596646e-05,2,-1,-1,crop_part1\1_1_2_20161219161751262.jpg.chip.jpg
4275,0.6095749139785767,4,-1,-1,crop_part1\2_1_4_20161221192849749.jpg.chip.jpg
2477,2.3348991870880127,4,-1,-1,crop_part1\21_0_4_20161223214837442.jpg.chip.jpg
2211,-14.780803680419922,3,-1,-1,crop_part1\1_1_3_20161220143156747.jpg.chip.jpg
5117,0.1696682572364807,0,-1,-1,crop_part1\37_1_0_20170109142928166.jpg.chip.jpg
20,2.8479506969451904,0,-1,-1,crop_part1\10_0_0_20170110220539329.jpg.chip.jpg
1601,-3.924229531548917e-06,2,-1,-1,crop_part1\1_0_2_20161219211707638.jpg.chip.jpg
5132,-0.0541621558368206,3,-1,-1,crop_part1\37_1_3_20170109141945326.jpg.chip.jpg
3558,9.727846145629883,0,-1,-1,crop_part1\28_0_0_20170103181320400.jpg.chip.jpg
8065,-0.0013324155006557703,0,-1,-1,crop_part1\65_0_0_20170111204015410.jpg.chip.jpg
8606,0.00612126337364316,0,-1,-1,crop_part1\72_1_0_20170110184104942.jpg.chip.jpg
4290,-2.847590923309326,4,-1,-1,crop_part1\2_1_4_20161221201556929.jpg.chip.jpg
6816,-3.678662061691284,3,-1,-1,crop_part1\52_0_3_20170104214700621.jpg.chip.jpg
4618,2.3872885704040527,0,-1,-1,crop_part1\32_1_0_20170109132836606.jpg.chip.jpg
6483,0.860476016998291,1,-1,-1,crop_part1\4_1_1_20170109194538070.jpg.chip.jpg
2377,2.5213323169737123e-05,0,-1,-1,crop_part1\20_1_0_20170109132033628.jpg.chip.jpg
3358,-4.070432186126709,3,-1,-1,crop_part1\26_1_3_20170104223003860.jpg.chip.jpg
1903,0.046977557241916656,0,-1,-1,crop_part1\1_1_0_20170109190543118.jpg.chip.jpg
5672,7.450252269336488e-06,0,-1,-1,crop_part1\40_0_0_20170105172925445.jpg.chip.jpg
3510,-0.00014371913857758045,2,-1,-1,crop_part1\27_1_2_20170104020523491.jpg.chip.jpg
8439,6.235712051391602,3,-1,-1,crop_part1\6_1_3_20161220222516643.jpg.chip.jpg
9270,-0.8073861598968506,2,-1,-1,crop_part1\88_1_2_20170112003903252.jpg.chip.jpg
7454,0.9335878491401672,0,-1,-1,crop_part1\58_1_0_20170110154135560.jpg.chip.jpg
3232,-14.650666236877441,4,-1,-1,crop_part1\26_0_4_20170103235427740.jpg.chip.jpg
8506,0.010398800484836102,0,-1,-1,crop_part1\70_1_0_20170110143426723.jpg.chip.jpg
540,-0.5592156648635864,0,-1,-1,crop_part1\15_0_0_20170105183251055.jpg.chip.jpg
6669,4.490495086884039e-09,0,-1,-1,crop_part1\50_1_0_20170110154254311.jpg.chip.jpg
5315,0.9767904877662659,0,-1,-1,crop_part1\39_1_0_20170105000920922.jpg.chip.jpg
6079,-0.2129640430212021,0,-1,-1,crop_part1\46_1_0_20170110160643141.jpg.chip.jpg
1377,0.02953638695180416,2,-1,-1,crop_part1\1_0_2_20161219140525218.jpg.chip.jpg
3191,0.0008726591477170587,2,-1,-1,crop_part1\26_0_2_20170104201313859.jpg.chip.jpg
4298,-0.0033010970801115036,4,-1,-1,crop_part1\2_1_4_20161221202408818.jpg.chip.jpg
7379,2.6976697427016916e-06,0,-1,-1,crop_part1\58_0_0_20170104213232283.jpg.chip.jpg
7816,2.154769390472211e-06,0,-1,-1,crop_part1\60_1_0_20170110154325940.jpg.chip.jpg
7074,2.2806344032287598,2,-1,-1,crop_part1\54_0_2_20170109012851763.jpg.chip.jpg
6246,0.8743321895599365,0,-1,-1,crop_part1\49_0_0_20170109001612820.jpg.chip.jpg
4546,-3.885394107783213e-05,0,-1,-1,crop_part1\32_0_0_20170104204313908.jpg.chip.jpg
7720,-1.447262167930603,0,-1,-1,crop_part1\60_0_0_20170111171747558.jpg.chip.jpg
7481,-0.14546862244606018,0,-1,-1,crop_part1\59_0_0_20170111171747514.jpg.chip.jpg
2170,-3.3865621089935303,3,-1,-1,crop_part1\1_1_3_20161219224458872.jpg.chip.jpg
7615,0.00025973853189498186,0,-1,-1,crop_part1\5_1_0_20170109193816878.jpg.chip.jpg
7997,1.916929795697797e-05,0,-1,-1,crop_part1\63_1_0_20170110142522883.jpg.chip.jpg
1688,-3.48921275138855,3,-1,-1,crop_part1\1_0_3_20161219225410225.jpg.chip.jpg
7939,0.011580175720155239,0,-1,-1,crop_part1\62_1_0_20170110143413907.jpg.chip.jpg
922,-0.4464884400367737,4,-1,-1,crop_part1\17_0_4_20170103210008641.jpg.chip.jpg
9151,-2.1850489417829522e-08,0,-1,-1,crop_part1\85_1_0_20170110181944631.jpg.chip.jpg
1126,9.986658824345795e-07,2,-1,-1,crop_part1\18_1_2_20170102234846172.jpg.chip.jpg
808,0.00596880167722702,0,-1,-1,crop_part1\16_1_0_20170109204409777.jpg.chip.jpg
4247,1.2881087064743042,3,-1,-1,crop_part1\2_1_3_20161219225917512.jpg.chip.jpg
7881,-0.1529751420021057,3,-1,-1,crop_part1\61_1_3_20170109142522355.jpg.chip.jpg
5768,0.019375553354620934,0,-1,-1,crop_part1\41_1_0_20170104210211937.jpg.chip.jpg
6055,4.572037869365886e-05,3,-1,-1,crop_part1\46_0_3_20170109141827947.jpg.chip.jpg
8451,5.1380438804626465,4,-1,-1,crop_part1\6_1_4_20161221193229605.jpg.chip.jpg
4730,0.0083380788564682,0,-1,-1,crop_part1\34_0_0_20170104191711254.jpg.chip.jpg
6901,0.00014214344264473766,0,-1,-1,crop_part1\53_0_0_20170104213317911.jpg.chip.jpg
8812,-0.29604390263557434,0,-1,-1,crop_part1\78_0_0_20170111222400611.jpg.chip.jpg
3656,0.017599385231733322,2,-1,-1,crop_part1\28_1_2_20170105162418251.jpg.chip.jpg
7730,-0.6735339164733887,0,-1,-1,crop_part1\60_0_0_20170111204805716.jpg.chip.jpg
2761,-0.47454380989074707,3,-1,-1,crop_part1\23_1_3_20170104222224327.jpg.chip.jpg
9635,-7.199446372396778e-09,0,-1,-1,crop_part1\9_0_0_20170110220132059.jpg.chip.jpg
1877,-0.03118458390235901,0,-1,-1,crop_part1\1_1_0_20161219205022813.jpg.chip.jpg
4044,-7.767696380615234,4,-1,-1,crop_part1\2_0_4_20161221194951087.jpg.chip.jpg
5742,-0.1650652289390564,2,-1,-1,crop_part1\41_0_2_20170104200819057.jpg.chip.jpg
1971,0.003847197862342,0,-1,-1,crop_part1\1_1_0_20170109193026103.jpg.chip.jpg
5901,-11.802905082702637,4,-1,-1,crop_part1\43_0_4_20170104205649403.jpg.chip.jpg
1751,5.060997009277344,3,-1,-1,crop_part1\1_0_3_20161220144835319.jpg.chip.jpg
7513,0.0007679114351049066,0,-1,-1,crop_part1\59_1_0_20170110180108013.jpg.chip.jpg
5891,1.7310037492279662e-06,0,-1,-1,crop_part1\43_0_0_20170111200147932.jpg.chip.jpg
6148,3.2419973194919294e-07,0,-1,-1,crop_part1\47_1_0_20170110123140034.jpg.chip.jpg
1364,2.7910659313201904,1,-1,-1,crop_part1\1_0_1_20161219160115237.jpg.chip.jpg
3287,6.9187211990356445,0,-1,-1,crop_part1\26_1_0_20170109132910372.jpg.chip.jpg
6016,-4.317254024499562e-06,0,-1,-1,crop_part1\45_1_0_20170110154302056.jpg.chip.jpg
4006,-0.03890492022037506,2,-1,-1,crop_part1\2_0_2_20161219222109319.jpg.chip.jpg
1157,-1.1175687313079834,4,-1,-1,crop_part1\18_1_4_20170103222943622.jpg.chip.jpg
5665,7.0696933107683435e-06,0,-1,-1,crop_part1\40_0_0_20170104205931291.jpg.chip.jpg
7272,0.00027493457309901714,0,-1,-1,crop_part1\56_1_0_20170110153837637.jpg.chip.jpg
8657,-4.6977643966674805,2,-1,-1,crop_part1\74_1_2_20170105174904109.jpg.chip.jpg
1943,0.03398621082305908,0,-1,-1,crop_part1\1_1_0_20170109191440780.jpg.chip.jpg
4818,-7.21524715423584,0,-1,-1,crop_part1\35_0_0_20170104201742041.jpg.chip.jpg
10,-5.998741471557878e-05,0,-1,-1,crop_part1\10_0_0_20170110220111082.jpg.chip.jpg
1996,4.299877036828548e-05,0,-1,-1,crop_part1\1_1_0_20170109194433758.jpg.chip.jpg
948,0.0030302018858492374,0,-1,-1,crop_part1\17_1_0_20170109213933756.jpg.chip.jpg
5459,0.00033143931068480015,0,-1,-1,crop_part1\3_1_0_20161219205155700.jpg.chip.jpg
4150,0.000256406026892364,2,-1,-1,crop_part1\2_1_2_20161219151851452.jpg.chip.jpg
951,-0.8942175507545471,0,-1,-1,crop_part1\17_1_0_20170109214021426.jpg.chip.jpg
3640,3.033590793609619,1,-1,-1,crop_part1\28_1_1_20170103182939570.jpg.chip.jpg
3376,0.001604581717401743,3,-1,-1,crop_part1\26_1_3_20170104232420017.jpg.chip.jpg
2760,4.735674858093262,3,-1,-1,crop_part1\23_1_3_20170104220147782.jpg.chip.jpg
8278,-3.419625759124756,1,-1,-1,crop_part1\68_0_1_20170111194909799.jpg.chip.jpg
7552,0.0017637100536376238,2,-1,-1,crop_part1\5_0_2_20161219162450614.jpg.chip.jpg
2209,-7.642920017242432,3,-1,-1,crop_part1\1_1_3_20161220142900393.jpg.chip.jpg
5267,7.927028179168701,0,-1,-1,crop_part1\39_0_0_20170109133418712.jpg.chip.jpg
9002,0.006587505340576172,2,-1,-1,crop_part1\80_0_2_20170111205702505.jpg.chip.jpg
4094,-0.00468547735363245,0,-1,-1,crop_part1\2_1_0_20170109191520985.jpg.chip.jpg
5795,-0.22074009478092194,0,-1,-1,crop_part1\42_0_0_20170104204628725.jpg.chip.jpg
9039,0.0001652052451390773,0,-1,-1,crop_part1\80_1_0_20170111210442298.jpg.chip.jpg
5010,-0.04195672273635864,0,-1,-1,crop_part1\36_1_0_20170105163423874.jpg.chip.jpg
2633,-0.000786778109613806,2,-1,-1,crop_part1\22_1_2_20161219153940196.jpg.chip.jpg
1884,-7.312154366445611e-07,0,-1,-1,crop_part1\1_1_0_20161219221246503.jpg.chip.jpg
9659,-1.4975664615631104,0,-1,-1,crop_part1\9_0_0_20170110220441522.jpg.chip.jpg
7769,0.007331502623856068,0,-1,-1,crop_part1\60_1_0_20170110140829202.jpg.chip.jpg
9200,0.00033816619543358684,0,-1,-1,crop_part1\85_1_0_20170110184001159.jpg.chip.jpg
4063,-5.296138763427734,4,-1,-1,crop_part1\2_0_4_20170103202407440.jpg.chip.jpg
9467,-2.2477785023511387e-05,2,-1,-1,crop_part1\8_1_2_20161219153017828.jpg.chip.jpg
5400,-0.00016325784963555634,0,-1,-1,crop_part1\3_0_0_20170110225025587.jpg.chip.jpg
