file_path,influence,race,weight
crop_part1\10_0_0_20170110225442428.jpg.chip.jpg,-8.577035828238877e-07,Caucasian,0.6371463951518656
crop_part1\10_0_0_20170110225444491.jpg.chip.jpg,-0.0043269768357276,Caucasian,0.6370361402996811
crop_part1\10_0_0_20170110225451638.jpg.chip.jpg,-0.0406713411211967,Caucasian,0.6361098730403597
crop_part1\10_0_0_20170110225502403.jpg.chip.jpg,0.0002268981916131,Caucasian,0.6371464170111761
crop_part1\10_0_0_20170110225505288.jpg.chip.jpg,-0.2189120501279831,Caucasian,0.6315672558759914
crop_part1\10_0_0_20170110225518663.jpg.chip.jpg,2.3254330158233643,Caucasian,0.6371464170111761
crop_part1\10_0_0_20170110225528484.jpg.chip.jpg,8.128584886435419e-05,Caucasian,0.6371464170111761
crop_part1\10_0_0_20170110225537307.jpg.chip.jpg,2.0025456251460128e-05,Caucasian,0.6371464170111761
crop_part1\10_0_0_20170110225546130.jpg.chip.jpg,-16.87763214111328,Caucasian,0.3822878502067056
crop_part1\10_0_0_20170110225557604.jpg.chip.jpg,-0.0001669902121648,Caucasian,0.6371421611225618
crop_part1\10_0_0_20170110225601897.jpg.chip.jpg,-7.18312367098406e-05,Caucasian,0.6371445863305721
crop_part1\10_0_1_20170104010841239.jpg.chip.jpg,0.918651819229126,African American,1.9441055261459792
crop_part1\10_0_1_20170110220507258.jpg.chip.jpg,-4.873475551605225,African American,1.8793020086077796
crop_part1\10_0_1_20170110220523360.jpg.chip.jpg,3.583515882492065,African American,1.9441055261459792
crop_part1\10_0_1_20170110223455893.jpg.chip.jpg,0.243921011686325,African American,1.9425297668427801
crop_part1\10_0_1_20170110223848885.jpg.chip.jpg,5.316083908081055,African American,1.9441055261459792
crop_part1\10_0_1_20170110225121326.jpg.chip.jpg,-0.7343688607215881,African American,1.8793020086077796
crop_part1\10_0_1_20170110225339066.jpg.chip.jpg,-8.069724082946777,African American,1.8793020086077796
crop_part1\10_0_2_20170110224230094.jpg.chip.jpg,-0.0200615469366312,Asian,0.9996391155807189
crop_part1\10_0_3_20161220215952636.jpg.chip.jpg,0.0038357491139322,Indian,1.2662215641442758
crop_part1\10_0_3_20170104225233504.jpg.chip.jpg,-0.0674940347671508,Indian,1.2655520000114926
crop_part1\10_0_3_20170104225238736.jpg.chip.jpg,0.03255021199584,Indian,1.2712339291000625
crop_part1\10_0_3_20170105175322885.jpg.chip.jpg,0.9393842816352844,Indian,1.4295298836532713
crop_part1\10_0_4_20161221192738446.jpg.chip.jpg,1.395415425300598,Others,2.259299244074444
crop_part1\10_0_4_20170103200335831.jpg.chip.jpg,1.7236446865354085e-06,Others,2.259299244074444
crop_part1\10_0_4_20170103200409638.jpg.chip.jpg,-5.013274192810059,Others,1.8062397803082968
crop_part1\10_0_4_20170103200443015.jpg.chip.jpg,-8.410257339477539,Others,1.4992477220923182
crop_part1\10_0_4_20170103200501766.jpg.chip.jpg,-1.5203325748443604,Others,2.1219037945909394
crop_part1\10_0_4_20170103201924664.jpg.chip.jpg,-6.293247222900391,Others,1.6905660963355464
crop_part1\10_0_4_20170103202338152.jpg.chip.jpg,-4.780721187591553,Others,1.827256053464193
crop_part1\10_0_4_20170103212521420.jpg.chip.jpg,-5.00048303604126,Others,1.8073957423410403
crop_part1\10_0_4_20170103223451479.jpg.chip.jpg,-1.279098629951477,Others,2.1437045813646027
crop_part1\10_0_4_20170104010810728.jpg.chip.jpg,-1.1293953657150269,Others,2.1572335602335984
crop_part1\10_1_0_20161220222001459.jpg.chip.jpg,2.941087404906284e-05,Caucasian,0.6371464170111761
crop_part1\10_1_0_20170103175323250.jpg.chip.jpg,11.6220703125,Caucasian,0.6371464170111761
crop_part1\10_1_0_20170103200654246.jpg.chip.jpg,-0.6922893524169922,Caucasian,0.6195028297940772
crop_part1\10_1_0_20170109201728056.jpg.chip.jpg,-0.0001524767430964,Caucasian,0.6371425310107545
crop_part1\10_1_0_20170109202251032.jpg.chip.jpg,-0.4005336761474609,Caucasian,0.6269384731451894
crop_part1\10_1_0_20170109202346880.jpg.chip.jpg,4.00756607632502e-06,Caucasian,0.6371464170111761
crop_part1\10_1_0_20170109203218966.jpg.chip.jpg,0.0427557043731212,Caucasian,0.6371464170111761
crop_part1\10_1_0_20170109203245653.jpg.chip.jpg,-2.49526309967041,Caucasian,0.573552499272968
crop_part1\10_1_0_20170109203357787.jpg.chip.jpg,-0.031117346137762,Caucasian,0.6363533647872333
crop_part1\10_1_0_20170109203427416.jpg.chip.jpg,-5.176195554668084e-05,Caucasian,0.6371450978133955
crop_part1\10_1_0_20170109203438428.jpg.chip.jpg,0.0001348124060314,Caucasian,0.6371464170111761
crop_part1\10_1_0_20170109203501969.jpg.chip.jpg,-0.0001611034676898,Caucasian,0.6371423111512878
crop_part1\10_1_0_20170109203512075.jpg.chip.jpg,-0.224425658583641,Caucasian,0.6314267368410985
crop_part1\10_1_0_20170109203556029.jpg.chip.jpg,9.45655756368069e-07,Caucasian,0.6371464170111761
crop_part1\10_1_0_20170109203608654.jpg.chip.jpg,-0.031306654214859,Caucasian,0.6363485401087119
crop_part1\10_1_0_20170109203642966.jpg.chip.jpg,-6.360997213050723e-05,Caucasian,0.6371447958565428
crop_part1\10_1_0_20170109203653735.jpg.chip.jpg,4.307175913709216e-06,Caucasian,0.6371464170111761
crop_part1\10_1_0_20170109203759972.jpg.chip.jpg,-2.498618414392695e-05,Caucasian,0.637145780216868
crop_part1\10_1_0_20170109203905538.jpg.chip.jpg,-0.0007801331812515,Caucasian,0.637126534648727
crop_part1\10_1_0_20170109203917216.jpg.chip.jpg,0.0003666677512228,Caucasian,0.6371464170111761
crop_part1\10_1_0_20170109203924076.jpg.chip.jpg,0.0268937423825263,Caucasian,0.6371464170111761
crop_part1\10_1_0_20170109204148144.jpg.chip.jpg,-3.016334267158527e-05,Caucasian,0.6371456482725478
crop_part1\10_1_0_20170109204244904.jpg.chip.jpg,-0.572844386100769,Caucasian,0.6225469870868132
crop_part1\10_1_0_20170109204255055.jpg.chip.jpg,0.0013387602521106,Caucasian,0.6371464170111761
crop_part1\10_1_0_20170109204259563.jpg.chip.jpg,1.2890112884633709e-05,Caucasian,0.6371464170111761
crop_part1\10_1_0_20170109204338404.jpg.chip.jpg,-0.9323457479476928,Caucasian,0.613384786902357
crop_part1\10_1_0_20170109204422889.jpg.chip.jpg,4.233239451423287e-06,Caucasian,0.6371464170111761
crop_part1\10_1_0_20170109204435809.jpg.chip.jpg,-0.0836520493030548,Caucasian,0.6350144728716128
crop_part1\10_1_0_20170109204502951.jpg.chip.jpg,-0.0139138251543045,Caucasian,0.6367918112574167
crop_part1\10_1_0_20170109204617417.jpg.chip.jpg,1.1417976566008292e-05,Caucasian,0.6371464170111761
crop_part1\10_1_0_20170109204746535.jpg.chip.jpg,0.000285362417344,Caucasian,0.6371464170111761
crop_part1\10_1_0_20170109204844109.jpg.chip.jpg,0.0005953108775429,Caucasian,0.6371464170111761
crop_part1\10_1_0_20170109204859493.jpg.chip.jpg,0.1284826546907425,Caucasian,0.6371464170111761
crop_part1\10_1_0_20170109204931156.jpg.chip.jpg,-2.9744234097961453e-07,Caucasian,0.6371464094306033
crop_part1\10_1_0_20170109205003280.jpg.chip.jpg,-0.0046845888718962,Caucasian,0.6370270262505802
crop_part1\10_1_0_20170109205134282.jpg.chip.jpg,-8.554313353670295e-06,Caucasian,0.637146198997172
crop_part1\10_1_0_20170109205141310.jpg.chip.jpg,0.0074755735695362,Caucasian,0.6371464170111761
crop_part1\10_1_0_20170109205208368.jpg.chip.jpg,-0.0006208330160006,Caucasian,0.6371305945499077
crop_part1\10_1_0_20170110220649364.jpg.chip.jpg,0.0029792736750096,Caucasian,0.6371464170111761
crop_part1\10_1_1_20170109202938302.jpg.chip.jpg,-7.632279872894287,African American,1.8793020086077796
crop_part1\10_1_1_20170109203348828.jpg.chip.jpg,-4.553359508514404,African American,1.8793020086077796
crop_part1\10_1_1_20170109203520178.jpg.chip.jpg,4.033118724822998,African American,1.9441055261459792
crop_part1\10_1_1_20170109203522559.jpg.chip.jpg,3.8579025268554688,African American,1.9441055261459792
crop_part1\10_1_1_20170109204636561.jpg.chip.jpg,5.1287617683410645,African American,1.9441055261459792
crop_part1\10_1_1_20170110225155603.jpg.chip.jpg,-0.5459673404693604,African American,1.8793020086077796
crop_part1\10_1_2_20170103201007646.jpg.chip.jpg,3.1888818740844727,Asian,1.2598620589522445
crop_part1\10_1_2_20170104005417671.jpg.chip.jpg,-3.964902877807617,Asian,0.9996391155807189
crop_part1\10_1_2_20170109201545634.jpg.chip.jpg,0.0003472352982498,Asian,0.9996674510898163
crop_part1\10_1_2_20170109205037024.jpg.chip.jpg,1.1526601314544678,Asian,1.093699862876417
crop_part1\10_1_3_20170104221633430.jpg.chip.jpg,1.7816128730773926,Indian,1.5765483772210533
crop_part1\10_1_3_20170104221645430.jpg.chip.jpg,-3.9170660972595215,Indian,1.2655520000114926
crop_part1\10_1_3_20170104221711437.jpg.chip.jpg,2.7364063262939453,Indian,1.7432160688508584
crop_part1\10_1_3_20170109203848078.jpg.chip.jpg,0.0060057076625525,Indian,1.2666003497140896
crop_part1\10_1_3_20170109205323078.jpg.chip.jpg,-0.2066120356321334,Indian,1.2655520000114926
crop_part1\10_1_4_20161223225854867.jpg.chip.jpg,-3.310741901397705,Others,1.9601009770683073
crop_part1\10_1_4_20161223225900460.jpg.chip.jpg,-3.163794755935669,Others,1.973380880054758
crop_part1\10_1_4_20170103200950879.jpg.chip.jpg,0.2295944690704345,Others,2.259299244074444
crop_part1\10_1_4_20170104005649671.jpg.chip.jpg,-0.0578057505190372,Others,2.2540752245364115
crop_part1\110_1_1_20170110155201038.jpg.chip.jpg,-2.9993600845336914,African American,1.8793020086077796
crop_part1\110_1_3_20170110155139762.jpg.chip.jpg,-3.9060988426208496,Indian,1.2655520000114926
crop_part1\11_0_0_20170103200509559.jpg.chip.jpg,-0.2870999574661255,Caucasian,0.629829428642232
crop_part1\11_0_0_20170103200824775.jpg.chip.jpg,-0.03267303109169,Caucasian,0.6363137168234575
crop_part1\11_0_0_20170104012556563.jpg.chip.jpg,0.0440909713506698,Caucasian,0.6371464170111761
crop_part1\11_0_0_20170110220408722.jpg.chip.jpg,-0.2234190553426742,Caucasian,0.6314523909870319
crop_part1\11_0_0_20170110220453002.jpg.chip.jpg,-4.014530181884766,Caucasian,0.5348326761563319
crop_part1\11_0_0_20170110220500946.jpg.chip.jpg,0.0001623825519345,Caucasian,0.6371464170111761
crop_part1\11_0_0_20170110220518578.jpg.chip.jpg,0.0003502290928736,Caucasian,0.6371464170111761
crop_part1\11_0_0_20170110220657089.jpg.chip.jpg,1.987718496820889e-05,Caucasian,0.6371464170111761
crop_part1\11_0_0_20170110220710576.jpg.chip.jpg,2.4743481844780035e-05,Caucasian,0.6371464170111761
crop_part1\11_0_0_20170110224233654.jpg.chip.jpg,-0.0073878988623619,Caucasian,0.6369581300796003
crop_part1\11_0_0_20170110224340941.jpg.chip.jpg,0.0429849326610565,Caucasian,0.6371464170111761
crop_part1\11_0_0_20170110224408700.jpg.chip.jpg,3.2507565021514893,Caucasian,0.6371464170111761
crop_part1\11_0_0_20170110224505551.jpg.chip.jpg,0.0956392437219619,Caucasian,0.6371464170111761
crop_part1\11_0_0_20170110224606036.jpg.chip.jpg,-0.0001263048325199,Caucasian,0.6371431980243164
crop_part1\11_0_0_20170110224742037.jpg.chip.jpg,0.2764538526535034,Caucasian,0.6371464170111761
crop_part1\11_0_0_20170110224755272.jpg.chip.jpg,-0.040656678378582,Caucasian,0.6361102467329166
crop_part1\11_0_0_20170110225254975.jpg.chip.jpg,-0.0541113652288913,Caucasian,0.6357673425121693
crop_part1\11_0_0_20170110225327724.jpg.chip.jpg,-0.0204166993498802,Caucasian,0.6366260799376573
crop_part1\11_0_0_20170110225435539.jpg.chip.jpg,-0.0004190808685962,Caucasian,0.6371357363762216
crop_part1\11_0_0_20170110225459361.jpg.chip.jpg,-0.4671093225479126,Caucasian,0.6252417357626193
crop_part1\11_0_0_20170110232511893.jpg.chip.jpg,1.6960790162556805e-05,Caucasian,0.6371464170111761
crop_part1\11_0_1_20170103201136230.jpg.chip.jpg,-0.0179833173751831,African American,1.8793020086077796
crop_part1\11_0_2_20170103200847287.jpg.chip.jpg,-5.530266284942627,Asian,0.9996391155807189
crop_part1\11_0_3_20170104013250186.jpg.chip.jpg,-7.126354217529297,Indian,1.2655520000114926
crop_part1\11_0_3_20170104230222352.jpg.chip.jpg,0.7303891181945801,Indian,1.3930479185380829
crop_part1\11_0_4_20170103200621488.jpg.chip.jpg,-6.599066734313965,Others,1.6629285846971502
crop_part1\11_1_0_20170103200517422.jpg.chip.jpg,0.0247936826199293,Caucasian,0.6371464170111761
crop_part1\11_1_0_20170109203319557.jpg.chip.jpg,-0.0005585234612226,Caucasian,0.6371321825622908
crop_part1\11_1_0_20170109203327397.jpg.chip.jpg,-1.622610943741165e-05,Caucasian,0.6371460034748765
crop_part1\11_1_0_20170109203353740.jpg.chip.jpg,-4.4600765249924734e-05,Caucasian,0.6371452803224651
crop_part1\11_1_0_20170109203400684.jpg.chip.jpg,-1.9415972928982228e-05,Caucasian,0.6371459221784727
crop_part1\11_1_0_20170109203422194.jpg.chip.jpg,1.566204628034029e-05,Caucasian,0.6371464170111761
crop_part1\11_1_0_20170109203919852.jpg.chip.jpg,0.0008083077264018,Caucasian,0.6371464170111761
crop_part1\11_1_0_20170109204030951.jpg.chip.jpg,1.454872835893184e-05,Caucasian,0.6371464170111761
crop_part1\11_1_0_20170109204123358.jpg.chip.jpg,-0.0946922153234481,Caucasian,0.6347331047826887
crop_part1\11_1_0_20170109204523092.jpg.chip.jpg,-6.882517814636231,Caucasian,0.4617395543867336
crop_part1\11_1_0_20170109204546617.jpg.chip.jpg,4.6919722080929205e-06,Caucasian,0.6371464170111761
crop_part1\11_1_0_20170109204611305.jpg.chip.jpg,0.0022253119386732,Caucasian,0.6371464170111761
crop_part1\11_1_0_20170109204614249.jpg.chip.jpg,0.0020372727885842,Caucasian,0.6371464170111761
crop_part1\11_1_0_20170109204641514.jpg.chip.jpg,-0.0003896120470017,Caucasian,0.6371364874143852
crop_part1\11_1_0_20170109204833458.jpg.chip.jpg,1.8004868707066637e-06,Caucasian,0.6371464170111761
crop_part1\11_1_0_20170109204927071.jpg.chip.jpg,-0.0008194491965696,Caucasian,0.6371255326463954
crop_part1\11_1_0_20170109205013531.jpg.chip.jpg,-5.205189154366963e-06,Caucasian,0.6371462843524713
crop_part1\11_1_0_20170109205122664.jpg.chip.jpg,-1.88330352306366,Caucasian,0.5891488133365946
crop_part1\11_1_0_20170109205125500.jpg.chip.jpg,8.565013558836654e-06,Caucasian,0.6371464170111761
crop_part1\11_1_0_20170109205136852.jpg.chip.jpg,-1.137449999077944e-06,Caucasian,0.6371463880222885
crop_part1\11_1_0_20170109205211093.jpg.chip.jpg,2.365961336181499e-05,Caucasian,0.6371464170111761
crop_part1\11_1_0_20170109205214234.jpg.chip.jpg,0.0156222935765981,Caucasian,0.6371464170111761
crop_part1\11_1_0_20170109205216790.jpg.chip.jpg,-0.0126570053398609,Caucasian,0.6368238423870807
crop_part1\11_1_0_20170109205247087.jpg.chip.jpg,-0.0046006483025848,Caucasian,0.6370291655478992
crop_part1\11_1_0_20170109205438571.jpg.chip.jpg,2.645920515060425,Caucasian,0.6371464170111761
crop_part1\11_1_0_20170109205441860.jpg.chip.jpg,-0.022190298885107,Caucasian,0.6365808782340939
crop_part1\11_1_0_20170110224810583.jpg.chip.jpg,0.0786677002906799,Caucasian,0.6371464170111761
crop_part1\11_1_1_20170109203712835.jpg.chip.jpg,-0.1624249219894409,African American,1.8793020086077796
crop_part1\11_1_2_20170104005111615.jpg.chip.jpg,-1.904782402561977e-05,Asian,0.9996391155807189
crop_part1\11_1_3_20170104222911112.jpg.chip.jpg,-0.0346874073147773,Indian,1.2655520000114926
crop_part1\11_1_3_20170104223632543.jpg.chip.jpg,-10.347063064575195,Indian,1.2655520000114926
crop_part1\11_1_4_20161223225953124.jpg.chip.jpg,-0.6755614280700684,Others,2.198247427123862
crop_part1\11_1_4_20170103201747167.jpg.chip.jpg,2.192457437515259,Others,2.259299244074444
crop_part1\11_1_4_20170103212554964.jpg.chip.jpg,-0.000510545563884,Others,2.2592531050661826
crop_part1\11_1_4_20170103233340363.jpg.chip.jpg,-13.466592788696287,Others,1.0422967277640491
crop_part1\11_1_4_20170104005813063.jpg.chip.jpg,-0.7127764225006104,Others,2.1948842347724553
crop_part1\11_1_4_20170109201611941.jpg.chip.jpg,-0.0062769390642642,Others,2.2587319847271243
crop_part1\12_0_0_20170103200900511.jpg.chip.jpg,1.6946810887930044e-07,Caucasian,0.6371464170111761
crop_part1\12_0_0_20170103201859385.jpg.chip.jpg,-0.0010283135343343,Caucasian,0.6371202095598175
crop_part1\12_0_0_20170104013257914.jpg.chip.jpg,0.7102874517440796,Caucasian,0.6371464170111761
crop_part1\12_0_0_20170109213205384.jpg.chip.jpg,-1.73634934425354,Caucasian,0.5928940664763421
crop_part1\12_0_0_20170110215606404.jpg.chip.jpg,0.0103584425523877,Caucasian,0.6371464170111761
crop_part1\12_0_0_20170110215739155.jpg.chip.jpg,-2.3871336907177465e-08,Caucasian,0.6371464164027946
crop_part1\12_0_0_20170110220108459.jpg.chip.jpg,-0.0004370381939224,Caucasian,0.6371352787184019
crop_part1\12_0_0_20170110221819113.jpg.chip.jpg,0.0025148284621536,Caucasian,0.6371464170111761
crop_part1\12_0_0_20170110224603045.jpg.chip.jpg,0.0028822135645896,Caucasian,0.6371464170111761
crop_part1\12_0_0_20170110224804208.jpg.chip.jpg,0.0098346881568431,Caucasian,0.6371464170111761
crop_part1\12_0_0_20170110224833703.jpg.chip.jpg,0.0001596964721102,Caucasian,0.6371464170111761
crop_part1\12_0_0_20170110224843637.jpg.chip.jpg,-0.0001943428796948,Caucasian,0.6371414640163974
crop_part1\12_0_0_20170110225028524.jpg.chip.jpg,0.000124746831716,Caucasian,0.6371464170111761
crop_part1\12_0_0_20170110225257257.jpg.chip.jpg,-7.007909774780273,Caucasian,0.4585438328616221
crop_part1\12_0_0_20170110225330874.jpg.chip.jpg,-4.949756622314453,Caucasian,0.5109976291317764
crop_part1\12_0_0_20170110225348936.jpg.chip.jpg,1.391964906360954e-05,Caucasian,0.6371464170111761
crop_part1\12_0_0_20170110225540554.jpg.chip.jpg,-0.0003079742309637,Caucasian,0.6371385680240644
crop_part1\12_0_0_20170110225553717.jpg.chip.jpg,7.240940570831299,Caucasian,0.6371464170111761
crop_part1\12_0_0_20170110232735095.jpg.chip.jpg,-0.000186776247574,Caucasian,0.6371416568584991
crop_part1\12_0_1_20170110224244673.jpg.chip.jpg,-14.058228492736816,African American,1.8793020086077796
crop_part1\12_0_1_20170110225335956.jpg.chip.jpg,-0.2142696976661682,African American,1.8793020086077796
crop_part1\12_0_2_20161219212833549.jpg.chip.jpg,-0.3346043527126312,Asian,0.9996391155807189
crop_part1\12_0_2_20170104012525810.jpg.chip.jpg,4.982882976531982,Asian,1.406258277352364
crop_part1\12_0_2_20170104013228314.jpg.chip.jpg,-0.0358381047844886,Asian,0.9996391155807189
crop_part1\12_0_2_20170105000510274.jpg.chip.jpg,0.8499840497970581,Asian,1.0690005281355641
crop_part1\12_0_3_20170104013451506.jpg.chip.jpg,0.0070254183374345,Indian,1.2667783492843003
crop_part1\12_0_3_20170104225715968.jpg.chip.jpg,-1.423622965812683,Indian,1.2655520000114926
crop_part1\12_0_3_20170104225802393.jpg.chip.jpg,-5.267175197601318,Indian,1.2655520000114926
crop_part1\12_0_3_20170104230255729.jpg.chip.jpg,2.5947105314116925e-05,Indian,1.265556529309565
crop_part1\12_0_4_20170103200538198.jpg.chip.jpg,-7.230737686157227,Others,1.6058432365370197
crop_part1\12_0_4_20170103200555927.jpg.chip.jpg,-5.989617347717285,Others,1.7180057262347304
crop_part1\12_0_4_20170103200626630.jpg.chip.jpg,1.7827898263931274,Others,2.259299244074444
crop_part1\12_0_4_20170103200908168.jpg.chip.jpg,1.801780343055725,Others,2.259299244074444
crop_part1\12_0_4_20170103201607807.jpg.chip.jpg,-7.107364177703857,Others,1.6169927435125198
crop_part1\12_0_4_20170103201824880.jpg.chip.jpg,-9.531035423278809,Others,1.397960798992022
crop_part1\12_0_4_20170103205745050.jpg.chip.jpg,-9.09035873413086,Others,1.4377856194189491
crop_part1\12_1_0_20170102234319611.jpg.chip.jpg,-0.0001220746489707,Caucasian,0.6371433058341681
crop_part1\12_1_0_20170102234723371.jpg.chip.jpg,0.0006419926066882,Caucasian,0.6371464170111761
crop_part1\12_1_0_20170103175441790.jpg.chip.jpg,2.0526747703552246,Caucasian,0.6371464170111761
crop_part1\12_1_0_20170103200659679.jpg.chip.jpg,-0.4060675799846649,Caucasian,0.626797436865111
crop_part1\12_1_0_20170103200711205.jpg.chip.jpg,0.0046423058956861,Caucasian,0.6371464170111761
crop_part1\12_1_0_20170103200742207.jpg.chip.jpg,2.5836341592366807e-05,Caucasian,0.6371464170111761
crop_part1\12_1_0_20170103200944175.jpg.chip.jpg,3.1795941595191834e-06,Caucasian,0.6371464170111761
crop_part1\12_1_0_20170104005520631.jpg.chip.jpg,0.0450823679566383,Caucasian,0.6371464170111761
crop_part1\12_1_0_20170104005712405.jpg.chip.jpg,4.7820820808410645,Caucasian,0.6371464170111761
crop_part1\12_1_0_20170104012017177.jpg.chip.jpg,-0.0179667584598064,Caucasian,0.6366885187800573
crop_part1\12_1_0_20170104013219930.jpg.chip.jpg,-0.7683228254318237,Caucasian,0.6175650515979045
crop_part1\12_1_0_20170104013410523.jpg.chip.jpg,11.632875442504885,Caucasian,0.6371464170111761
crop_part1\12_1_0_20170109193530060.jpg.chip.jpg,1.471322957513621e-05,Caucasian,0.6371464170111761
crop_part1\12_1_0_20170109200852145.jpg.chip.jpg,0.0008081700070761,Caucasian,0.6371464170111761
crop_part1\12_1_0_20170109200904988.jpg.chip.jpg,0.0006294415798038,Caucasian,0.6371464170111761
